Row, Timestamp, RawData
42,30156434, 0x73FF2E0A000200000101000007FC001C0701010000000000007F00003F000100000000000000000000000028D5C3120F
43,30156875, 0x74004E0A00020000001100000000000000000000000000000000000000000000000000000000000000000028C9C0AE6D
44,30159434, 0x74002E0A0002000000F70000FC0064644636363041000000000000000000000000641F000000000000000028C5EB0248
45,30159875, 0x74014E0A00020000001200000000000000000000000000000000000000000000000000000000000000000028487F0C08
46,30162434, 0x74012E0A0002000000F7000003BE000000001E00000002000000000000000000006400000000000000000028A051D5A3
47,30162875, 0x74024E0A00020000001300000000000000000000000000000000000000000000000000000000000000000028A76FD8E9
48,30165434, 0x74022E0A00020000FF0E0000FC00000000000000000000000001518000000000000000000000000000000028CA3DFB4D
49,30165750, 0x74034E0A000200000014000000000000000000000000000000000000000000000000000000000000000000284FC15575
50,30168434, 0x74032E0A0002000000020000800000000000000000000000000000000000000000000000000000000000002802757479
51,30168875, 0x74044E0A00020000001500000000000000000000000000000000000000000000000000000000000000000028149E4365
52,30171434, 0x74042E0A0002000000050101F0002F2F00000000000000000000000000000000000000000000000000000028B9C2BC38
53,30171875, 0x74054E0A000200000016000000000000000000000000000000000000000000000000000000000000000000289521E100
54,30174434, 0x74052E0A00020000000501010E00000000000000000000000000000000000000000000000000000000000028F5B37309
55,30174750, 0x74064E0A000200000017000000000000000000000000000000000000000000000000000000000000000000287A3135E1
56,30177434, 0x74062E0A0002000000050102F000202000000000000000000000000000000000000000000000000000000028CFB4A6C0
57,30177750, 0x74074E0A0002000000180000000000000000000000000000000000000000000000000000000000000000002840BDE78F
58,30180434, 0x74072E0A00020000000501020E00000000000000000000000000000000000000000000000000000000000028D4F4D83F
59,30180875, 0x74084E0A0002000000190000000000000000000000000000000000000000000000000000000000000000002877BC69CA
60,30183434, 0x74082E0A0002000000050104F000282800000000000000000000000000000000000000000000000000000028D9AF2335
61,30183875, 0x74094E0A00020000001A00000000000000000000000000000000000000000000000000000000000000000028F603CBAF
62,30186434, 0x74092E0A00020000000501040E00000000000000000000000000000000000000000000000000000000000028226279A5
63,30186750, 0x740A4E0A00020000001B0000000000000000000000000000000000000000000000000000000000000000002819131F4E
64,30189434, 0x740A2E0A0002000000050105F0002B2B00000000000000000000000000000000000000000000000000000028EF3272C5
65,30189750, 0x740B4E0A00020000001C00000000000000000000000000000000000000000000000000000000000000000028F1BD92D2
66,30192434, 0x740B2E0A00020000000501050E000000000000000000000000000000000000000000000000000000000000285165A118
67,30192875, 0x740C4E0A00020000001D00000000000000000000000000000000000000000000000000000000000000000028AAE284C2
68,30195434, 0x740C2E0A0002000000050107F000303000000000000000000000000000000000000000000000000000000028B1B65457
69,30195875, 0x740D4E0A00020000001E000000000000000000000000000000000000000000000000000000000000000000282B5D26A7
70,30198434, 0x740D2E0A00020000000501070E000000000000000000000000000000000000000000000000000000000000286F2D7FC1
71,30198875, 0x740E4E0A00020000001F00000000000000000000000000000000000000000000000000000000000000000028C44DF246
72,30201434, 0x740E2E0A0002000000050180F000F8F8000000000000000000000000000000000000000000000000000000283587E6F3
73,30201875, 0x740F4E0A000200000020000000000000000000000000000000000000000000000000000000000000000000281B8EDB6A
74,30204434, 0x740F2E0A00020000000501800E0000000000000000000000000000000000000000000000000000000000002825E37C8D
75,30205250, 0x74104E0A00020000002100000000000000000000000000000000000000000000000000000000000000000028F4326585
76,30207434, 0x74102E0A0002000000060101F0002F045A5445470605676B56312E3000000000000000000000000000000028B01D0EFB
77,30208125, 0x74114E0A00020000002200000000000000000000000000000000000000000000000000000000000000000028758DC7E0
78,30210434, 0x74112E0A00020000000601010F004745545A0000000000000000000000000000000000000000000000000028FE37CE03
79,30210875, 0x74124E0A000200000023000000000000000000000000000000000000000000000000000000000000000000289A9D1301
80,30213434, 0x74122E0A000200000006010100F84636363041000000000000000000000000000000000020000000000000280583F344
81,30214375, 0x74134E0A0002000000240000000000000000000000000000000000000000000000000000000000000000002872339E9D
82,30216434, 0x74132E0A0002000000060101000400000000000000000000000000000000000000000000000000000000002851D23534
83,30216875, 0x74144E0A00020000002500000000000000000000000000000000000000000000000000000000000000000028296C888D
84,30219434, 0x74142E0A0002000000060102F00020025A5445470605676B56312E30000000000000000000000000000000287F6CEC87
85,30220000, 0x74154E0A00020000002600000000000000000000000000000000000000000000000000000000000000000028A8D32AE8
86,30222434, 0x74152E0A00020000000601020F004745545A0000000000000000000000000000000000000000000000000028B378C867
87,30222875, 0x74164E0A0002000000270000000000000000000000000000000000000000000000000000000000000000002847C3FE09
88,30225434, 0x74162E0A000200000006010200F846363630410000000000000000000000000000000000000000000000002817BCA701
89,30225875, 0x74174E0A000200000028000000000000000000000000000000000000000000000000000000000000000000287D4F2C67
90,30228434, 0x74172E0A000200000006010200040000000000000000000000000000000000000000000000000000000000281C9D3350
91,30228875, 0x74184E0A000200000029000000000000000000000000000000000000000000000000000000000000000000284A4EA222
92,30231434, 0x74182E0A0002000000060104F00028085A5445470605676B56312E30000000000000000000000000000000285A4C8BBF
93,30231875, 0x74194E0A00020000002A00000000000000000000000000000000000000000000000000000000000000000028CBF10047
94,30234434, 0x74192E0A00020000000601040F004745545A00000000000000000000000000000000000000000000000000289DA9065E
95,30235500, 0x741A4E0A00020000002B0000000000000000000000000000000000000000000000000000000000000000002824E1D4A6
96,30237434, 0x741A2E0A000200000006010400F8463636304100000000000000000000000000000000000000000000000028396D6938
97,30239500, 0x741B4E0A00020000002C00000000000000000000000000000000000000000000000000000000000000000028CC4F593A
98,30240434, 0x741B2E0A00020000000601040004000000000000000000000000000000000000000000000000000000000028324CFD69
99,30241500, 0x741C4E0A00020000002D0000000000000000000000000000000000000000000000000000000000000000002897104F2A
100,30243434, 0x741C2E0A0002000000060105F0002B015A5445470605676B56312E30000000000000000000000000000000284B14E912
101,30245625, 0x741D4E0A00020000002E0000000000000000000000000000000000000000000000000000000000000000002816AFED4F
102,30249434, 0x741D2E0A00020000000601050F004745545A000000000000000000000000000000000000000000000000002882A673B1
103,30251875, 0x741E4E0A00020000002F00000000000000000000000000000000000000000000000000000000000000000028F9BF39AE
104,30255434, 0x741E2E0A000200000006010500F846363630410000000000000000000000000000000000000000000000002826621CD7
105,30256250, 0x741F4E0A0002000000300000000000000000000000000000000000000000000000000000000000000000002863B64993
106,30258434, 0x741F2E0A000200000006010500040000000000000000000000000000000000000000000000000000000000282D438886
107,30260875, 0x74204E0A0002000000310000000000000000000000000000000000000000000000000000000000000000002839B18B9F
108,30264434, 0x74202E0A0002000000060107F00030015A5445470605676B56312E3000000000000000000000000000000028B75F97F2
109,30268250, 0x74214E0A00020000003200000000000000000000000000000000000000000000000000000000000000000028B80E29FA
110,30270434, 0x74212E0A00020000000601070F004745545A000000000000000000000000000000000000000000000000002865F116D7
111,30273125, 0x74224E0A00020000003300000000000000000000000000000000000000000000000000000000000000000028571EFD1B
112,30276434, 0x74222E0A000200000006010700F8463636304100000000000000000000000000000000000000000000000028C13579B1
113,30279625, 0x74234E0A00020000003400000000000000000000000000000000000000000000000000000000000000000028BFB07087
114,30282434, 0x74232E0A00020000000601070004000000000000000000000000000000000000000000000000000000000028CA14EDE0
115,30284125, 0x74244E0A00020000003500000000000000000000000000000000000000000000000000000000000000000028E4EF6697
116,30285434, 0x74242E0A0002000000060180F000F8015A5445470605676B56312E3000000000000000000000000000000028C9018BC0
117,30286750, 0x74254E0A000200000036000000000000000000000000000000000000000000000000000000000000000000286550C4F2
118,30288434, 0x74252E0A00020000000601800F004745545A00000000000000000000000000000000000000000000000000284337B8C9
119,30292375, 0x74264E0A000200000037000000000000000000000000000000000000000000000000000000000000000000288A401013
120,30294434, 0x74262E0A000200000006018000F8463636304100000000000000000000000000000000000000000000000028E7F3D7AF
121,30298500, 0x74274E0A00020000003800000000000000000000000000000000000000000000000000000000000000000028B0CCC27D
122,30300434, 0x74272E0A00020000000601800004000000000000000000000000000000000000000000000000000000000028ECD243FE
123,30302625, 0x74284E0A0002000000390000000000000000000000000000000000000000000000000000000000000000002887CD4C38
124,30306434, 0x74282E0A00020000FF0F0000FE000000000000000000000000000000000000000000000000000000000000288F5ACE3B
125,30308375, 0x74294E0A00020000003A000000000000000000000000000000000000000000000000000000000000000000280672EE5D
126,30309434, 0x74292E0A00020000FFF90000F000435443000000010000000000000000000000000000000000000000000028654D475E
127,30310500, 0x742A4E0A00020000003B00000000000000000000000000000000000000000000000000000000000000000028E9623ABC
128,30312434, 0x742A2E0A00020000FF288001E00000000000000000000000000000000000000000000000000000000000002800CCE3A8
129,30313000, 0x742B4E0A00020000003C0000000000000000000000000000000000000000000000000000000000000000002801CCB720
130,30315434, 0x742B2E0A00020000FF2880011800000000000000000000000000000000000000000000000000000000000028FA9DC1C0
131,30316000, 0x742C4E0A00020000003D000000000000000000000000000000000000000000000000000000000000000000285A93A130
132,30318434, 0x742C2E0A00020000FF2880010700000000000000000000000000000000000000000000000000000000000028B904DF42
133,30318875, 0x742D4E0A00020000003E00000000000000000000000000000000000000000000000000000000000000000028DB2C0355
134,30321434, 0x742D2E0A0002000001080101F000000E000000000000000000000000000000000000000000000000000000288A20FFEE
135,30321875, 0x742E4E0A00020000003F00000000000000000000000000000000000000000000000000000000000000000028343CD7B4
136,30324434, 0x742E2E0A0002000001080102F000000E0000000000000000000000000000000000000000000000000000002845246DD2
137,30325000, 0x742F4E0A00020000004000000000000000000000000000000000000000000000000000000000000000000028606B4CBA
138,30327434, 0x742F2E0A0002000001080103F000000E000000000000000000000000000000000000000000000000000000280027E3C6
139,30327875, 0x74304E0A000200000041000000000000000000000000000000000000000000000000000000000000000000288FD7F255
140,30330434, 0x74302E0A0002000001080104F000000E000000000000000000000000000000000000000000000000000000286B0FFCE2
141,30330875, 0x74314E0A000200000042000000000000000000000000000000000000000000000000000000000000000000280E685030
142,30333434, 0x74312E0A0002000001080201F000000E0000000000000000000000000000000000000000000000000000002821390DE6
143,30333875, 0x74324E0A00020000004300000000000000000000000000000000000000000000000000000000000000000028E17884D1
144,30336434, 0x74322E0A0002000001080202F000000E00000000000000000000000000000000000000000000000000000028EE3D9FDA
145,30336875, 0x74334E0A0002000000440000000000000000000000000000000000000000000000000000000000000000002809D6094D
146,30339434, 0x74332E0A0002000001080401F000000E00000000000000000000000000000000000000000000000000000028AAD44FFE
147,30340000, 0x74344E0A0002000000450000000000000000000000000000000000000000000000000000000000000000002852891F5D
148,30342434, 0x74342E0A0002000001080402F000000E00000000000000000000000000000000000000000000000000000028D19F1F33
149,30342875, 0x74354E0A00020000004600000000000000000000000000000000000000000000000000000000000000000028D336BD38
150,30345434, 0x74352E0A0002000001080403F000000E00000000000000000000000000000000000000000000000000000028949C9127
151,30345875, 0x74364E0A000200000047000000000000000000000000000000000000000000000000000000000000000000283C2669D9
152,30348434, 0x74362E0A0002000001080404F000000E00000000000000000000000000000000000000000000000000000028FF18E40D
153,30348875, 0x74374E0A0002000000480000000000000000000000000000000000000000000000000000000000000000002806AABBB7
154,30351434, 0x74372E0A0002000001080405F000000E00000000000000000000000000000000000000000000000000000028BA1B6A19
155,30351875, 0x74384E0A0002000000490000000000000000000000000000000000000000000000000000000000000000002831AB35F2
156,30354434, 0x74382E0A0002000001080406F000000E00000000000000000000000000000000000000000000000000000028AD0EA281
157,30355250, 0x74394E0A00020000004A00000000000000000000000000000000000000000000000000000000000000000028B0149797
158,30357434, 0x74392E0A0002000001080407F000000E00000000000000000000000000000000000000000000000000000028E80D2C95
159,30357875, 0x743A4E0A00020000004B000000000000000000000000000000000000000000000000000000000000000000285F044376
160,30360434, 0x743A2E0A0002000001080408F000000E00000000000000000000000000000000000000000000000000000028CE498A24
161,30360875, 0x743B4E0A00020000004C00000000000000000000000000000000000000000000000000000000000000000028B7AACEEA
162,30363434, 0x743B2E0A0002000001080701F000000E000000000000000000000000000000000000000000000000000000286D3F4FAD
163,30363875, 0x743C4E0A00020000004D00000000000000000000000000000000000000000000000000000000000000000028ECF5D8FA
164,30366434, 0x743C2E0A0002000000830000C000414C434C000000000000000000000000000000000000000000000000002823A53CB0
165,30366875, 0x743D4E0A00020000004E000000000000000000000000000000000000000000000000000000000000000000286D4A7A9F
166,30369434, 0x743D2E0A000200000083000020000602030000020000000000000000000000000000000000000000000000286166DC4C
167,30369875, 0x743E4E0A00020000004F00000000000000000000000000000000000000000000000000000000000000000028825AAE7E
168,30372434, 0x743E2E0A00020000008300001000000000000000000000000000000000000000000000000000000000000028EC51D36D
169,30372875, 0x743F4E0A000200000050000000000000000000000000000000000000000000000000000000000000000000281853DE43
170,30375434, 0x743F2E0A0002000001540701E00001FFFFFFFF0000000000000000000000000000000000000000000000002828E04826
171,30375875, 0x74404E0A000200000051000000000000000000000000000000000000000000000000000000000000000000282DE3F83E
172,30378434, 0x74402E0A0002000001078001FFFF00000700300000050900000000FFFF00000000818100000000000000002896058DBC
173,30379000, 0x74414E0A00020000005200000000000000000000000000000000000000000000000000000000000000000028AC5C5A5B
174,30381434, 0x74412E0A0002000001068001E00000FF010100000000000000000000000000000000000000000000000000280365B6D7
175,30381875, 0x74424E0A00020000005300000000000000000000000000000000000000000000000000000000000000000028434C8EBA
176,30384434, 0x74422E0A0002000001068002E00000FF01010000000000000000000000000000000000000000000000000028CC6124EB
177,30384875, 0x74434E0A00020000005400000000000000000000000000000000000000000000000000000000000000000028ABE20326
178,30387434, 0x74432E0A0002000001068003E00000FF010100000000000000000000000000000000000000000000000000288962AAFF
179,30387875, 0x74444E0A00020000005500000000000000000000000000000000000000000000000000000000000000000028F0BD1536
180,30390434, 0x74442E0A0002000001068004E00000FF0101000000000000000000000000000000000000000000000000002856A91D24
181,30390875, 0x74454E0A000200000056000000000000000000000000000000000000000000000000000000000000000000287102B753
182,30393434, 0x74452E0A0002000001068005E00000FF0101000000000000000000000000000000000000000000000000002813AA9330
183,30393875, 0x74464E0A000200000057000000000000000000000000000000000000000000000000000000000000000000289E1263B2
184,30396434, 0x74462E0A0002000001068006E00000FF01010000000000000000000000000000000000000000000000000028DCAE010C
185,30396875, 0x74474E0A00020000005800000000000000000000000000000000000000000000000000000000000000000028A49EB1DC
186,30399434, 0x74472E0A0002000001068007E00000FF0101000000000000000000000000000000000000000000000000002899AD8F18
187,30399750, 0x74484E0A00020000005900000000000000000000000000000000000000000000000000000000000000000028939F3F99
188,30402434, 0x74482E0A00020000000B0101FFFE0000000000000307D0000000020000000000000000000000000000000028EC629F50
189,30402875, 0x74494E0A00020000005A0000000000000000000000000000000000000000000000000000000000000000002812209DFC
190,30405434, 0x74492E0A00020000000B0102FFFE0000000000010007D0000000020000000000000000000000000000000028CD5D90AC
191,30405875, 0x744A4E0A00020000005B00000000000000000000000000000000000000000000000000000000000000000028FD30491D
192,30408434, 0x744A2E0A00020000000B0103FFFE0000000000000307D000000002000000000000000000000000000000002866658378
193,30409000, 0x744B4E0A00020000005C00000000000000000000000000000000000000000000000000000000000000000028159EC481
194,30411434, 0x744B2E0A00020000000B0104FFFE0000000000010007D0000000020000000000000000000000000000000028E3DA6B92
195,30412125, 0x744C4E0A00020000005D000000000000000000000000000000000000000000000000000000000000000000284EC1D291
196,30414434, 0x744C2E0A0002000000FD0101C000000002000000000000000000000000000000000000000000000000000028B1EA2E29
197,30414875, 0x744D4E0A00020000005E00000000000000000000000000000000000000000000000000000000000000000028CF7E70F4
198,30417434, 0x744D2E0A0002000000FD0102C000000002000000000000000000000000000000000000000000000000000028A6A9D3B6
199,30417875, 0x744E4E0A00020000005F00000000000000000000000000000000000000000000000000000000000000000028206EA415
200,30420434, 0x744E2E0A0002000000FD0103C0000000020000000000000000000000000000000000000000000000000000283BED3201
201,30420750, 0x744F4E0A00020000006000000000000000000000000000000000000000000000000000000000000000000028FFAD8D39
202,30423434, 0x744F2E0A0002000000FD0104C000000002000000000000000000000000000000000000000000000000000028882E2888
203,30423875, 0x74504E0A00020000006100000000000000000000000000000000000000000000000000000000000000000028101133D6
204,30426434, 0x74502E0A0002000001490701C0000001000000000000000000000000000000000000000000000000000000282DD68F33
205,30426875, 0x74514E0A0002000000620000000000000000000000000000000000000000000000000000000000000000002891AE91B3
206,30429434, 0x74512E0A000200000149070120000000000000000000000000000000000000000000000000000000000000281F635993
207,30429875, 0x74524E0A000200000063000000000000000000000000000000000000000000000000000000000000000000287EBE4552
208,30432434, 0x74522E0A00020000014907011800FFFFFFFF000000000000000000000000000000000000000000000000002892E63334
209,30432875, 0x74534E0A000200000064000000000000000000000000000000000000000000000000000000000000000000289610C8CE
210,30435434, 0x74532E0A0002000001158000FFE0012000E00000000000800100000000010000000000000000000000000028BAF1B889
211,30436000, 0x74544E0A00020000006500000000000000000000000000000000000000000000000000000000000000000028CD4FDEDE
212,30438434, 0x74542E0A0002000001158000001F00002000200020002000FFFF090000000000000000000000000000000028FD556F84
213,30439000, 0x74554E0A000200000066000000000000000000000000000000000000000000000000000000000000000000284CF07CBB
214,30441434, 0x74552E0A0002000001158001FFE0012000E00000000000800100010000010000000000000000000000000028FCDE74B0
215,30441750, 0x74564E0A00020000006700000000000000000000000000000000000000000000000000000000000000000028A3E0A85A
216,30444434, 0x74562E0A0002000001158001001F00002000200020002000FFFF0900000000000000000000000000000000288E52B739
217,30444875, 0x74574E0A00020000006800000000000000000000000000000000000000000000000000000000000000000028996C7A34
218,30447434, 0x74572E0A0002000001158002FFE0012000E000000000008001000200000100000000000000000000000000285AF0B8AE
219,30447875, 0x74584E0A00020000006900000000000000000000000000000000000000000000000000000000000000000028AE6DF471
220,30450434, 0x74582E0A0002000001158002001F00002000200020002000FFFF090000000000000000000000000000000028770446AB
221,30450750, 0x74594E0A00020000006A000000000000000000000000000000000000000000000000000000000000000000282FD25614
222,30453434, 0x74592E0A0002000001158003FFE0012000E000000000008001000300000100000000000000000000000000287081ECC2
223,30453875, 0x745A4E0A00020000006B00000000000000000000000000000000000000000000000000000000000000000028C0C282F5
224,30456434, 0x745A2E0A0002000001158003001F00002000200020002000FFFF09000000000000000000000000000000002804039E16
225,30457375, 0x745B4E0A00020000006C00000000000000000000000000000000000000000000000000000000000000000028286C0F69
226,30459434, 0x745B2E0A0002000001158004FFE0012000E000000000008002000000000100000000000000000000000000282E2857B0
227,30459875, 0x745C4E0A00020000006D0000000000000000000000000000000000000000000000000000000000000000002873331979
228,30462434, 0x745C2E0A0002000001158004001F00002000200020002000FFFF090000000000000000000000000000000028358B10C7
229,30462750, 0x745D4E0A00020000006E00000000000000000000000000000000000000000000000000000000000000000028F28CBB1C
230,30465434, 0x745D2E0A0002000001158005FFE0012000E0000000000080020001000001000000000000000000000000002868079B89
231,30467125, 0x745E4E0A00020000006F000000000000000000000000000000000000000000000000000000000000000000281D9C6FFD
232,30468434, 0x745E2E0A0002000001158005001F00002000200020002000FFFF090000000000000000000000000000000028468CC87A
233,30469125, 0x745F4E0A0002000000700000000000000000000000000000000000000000000000000000000000000000002887951FC0
234,30471434, 0x745F2E0A0002000001158006FFE0012000E00000000000800200020000010000000000000000000000000028CE295797
235,30471750, 0x74604E0A00020000007100000000000000000000000000000000000000000000000000000000000000000028DD92DDCC
236,30474434, 0x74602E0A0002000001158006001F00002000200020002000FFFF090000000000000000000000000000000028D2DC75A1
237,30474875, 0x74614E0A000200000072000000000000000000000000000000000000000000000000000000000000000000285C2D7FA9
238,30477434, 0x74612E0A0002000001158007FFE0012000E00000000000800200030000010000000000000000000000000028895E4FB2
239,30477875, 0x74624E0A00020000007300000000000000000000000000000000000000000000000000000000000000000028B33DAB48
240,30480434, 0x74622E0A0002000001158007001F00002000200020002000FFFF090000000000000000000000000000000028A1DBAD1C
241,30480875, 0x74634E0A000200000074000000000000000000000000000000000000000000000000000000000000000000285B9326D4
242,30483434, 0x74632E0A0002000001158008FFE0012000E00000000000800300000000010000000000000000000000000028F23238F7
243,30483875, 0x74644E0A0002000000750000000000000000000000000000000000000000000000000000000000000000002800CC30C4
244,30486434, 0x74642E0A0002000001158008001F00002000200020002000FFFF090000000000000000000000000000000028DD93F056
245,30486875, 0x74654E0A00020000007600000000000000000000000000000000000000000000000000000000000000000028817392A1
246,30489434, 0x74652E0A0002000001158009FFE0012000E00000000000800300010000010000000000000000000000000028B41DF4CE
247,30489875, 0x74664E0A000200000077000000000000000000000000000000000000000000000000000000000000000000286E634640
248,30492434, 0x74662E0A0002000001158009001F00002000200020002000FFFF090000000000000000000000000000000028AE9428EB
249,30492875, 0x74674E0A0002000000780000000000000000000000000000000000000000000000000000000000000000002854EF942E
250,30495434, 0x74672E0A000200000115800AFFE0012000E00000000000800300020000010000000000000000000000000028123338D0
251,30495875, 0x74684E0A0002000000790000000000000000000000000000000000000000000000000000000000000000002863EE1A6B
252,30498434, 0x74682E0A000200000115800A001F00002000200020002000FFFF09000000000000000000000000000000002857C2D979
253,30498875, 0x74694E0A00020000007A00000000000000000000000000000000000000000000000000000000000000000028E251B80E
254,30501434, 0x74692E0A000200000115800BFFE0012000E0000000000080030003000001000000000000000000000000002838426CBC
255,30501750, 0x746A4E0A00020000007B000000000000000000000000000000000000000000000000000000000000000000280D416CEF
256,30504434, 0x746A2E0A000200000115800B001F00002000200020002000FFFF09000000000000000000000000000000002824C501C4
257,30504875, 0x746B4E0A00020000007C00000000000000000000000000000000000000000000000000000000000000000028E5EFE173
258,30507434, 0x746B2E0A000200000115800CFFE0012000E00000000000800400000000010000000000000000000000000028B6E1E896
259,30509125, 0x746C4E0A00020000007D00000000000000000000000000000000000000000000000000000000000000000028BEB0F763
260,30510434, 0x746C2E0A000200000115800C001F00002000200020002000FFFF090000000000000000000000000000000028154D8F15
261,30510750, 0x746D4E0A00020000007E000000000000000000000000000000000000000000000000000000000000000000283F0F5506
262,30513434, 0x746D2E0A000200000115800DFFE0012000E00000000000800400010000010000000000000000000000000028F0CE24AF
263,30515125, 0x746E4E0A00020000007F00000000000000000000000000000000000000000000000000000000000000000028D01F81E7
264,30516434, 0x746E2E0A000200000115800D001F00002000200020002000FFFF090000000000000000000000000000000028664A57A8
265,30516875, 0x746F4E0A0002000000800000000000000000000000000000000000000000000000000000000000000000002897A0631A
266,30519434, 0x746F2E0A000200000115800EFFE0012000E0000000000080040002000001000000000000000000000000002856E0E8B1
267,30519875, 0x74704E0A00020000008100000000000000000000000000000000000000000000000000000000000000000028781CDDF5
268,30522434, 0x74702E0A000200000115800E001F00002000200020002000FFFF09000000000000000000000000000000002847A19690
269,30522750, 0x74714E0A00020000008200000000000000000000000000000000000000000000000000000000000000000028F9A37F90
270,30525434, 0x74712E0A000200000115800FFFE0012000E00000000000800400030000010000000000000000000000000028A42C8C77
271,30526250, 0x74724E0A0002000000830000000000000000000000000000000000000000000000000000000000000000002816B3AB71
272,30528434, 0x74722E0A000200000115800F001F00002000200020002000FFFF09000000000000000000000000000000002834A64E2D
273,30528875, 0x74734E0A00020000008400000000000000000000000000000000000000000000000000000000000000000028FE1D26ED
274,30531434, 0x74732E0A0002000001158010FFE0012000E0000000000080050000000001000000000000000000000000002844C15C04
275,30531875, 0x74744E0A00020000008500000000000000000000000000000000000000000000000000000000000000000028A54230FD
276,30534434, 0x74742E0A0002000001158010001F00002000200020002000FFFF090000000000000000000000000000000028D36FB451
277,30534750, 0x74754E0A0002000000860000000000000000000000000000000000000000000000000000000000000000002824FD9298
278,30537434, 0x74752E0A0002000001158011FFE0012000E0000000000080050001000001000000000000000000000000002802EE903D
279,30537875, 0x74764E0A00020000008700000000000000000000000000000000000000000000000000000000000000000028CBED4679
280,30540434, 0x74762E0A0002000001158011001F00002000200020002000FFFF090000000000000000000000000000000028A0686CEC
281,30540875, 0x74774E0A00020000008800000000000000000000000000000000000000000000000000000000000000000028F1619417
